objectid,event_dow,event_type,apprehension_made,hood_158_loc
24919,Wednesday,Suicide-related,Yes,40
24920,Wednesday,Suicide-related,No,120
24921,Wednesday,Suicide-related,No,83
24922,Thursday,Person in Crisis,No,57
24923,Thursday,Person in Crisis,No,56
24924,Thursday,Overdose,No,80
24925,Thursday,Person in Crisis,No,2
24926,Thursday,Person in Crisis,No,32
24927,Thursday,Person in Crisis,No,125
24928,Thursday,Suicide-related,No,73
24929,Thursday,Person in Crisis,No,162
24930,Thursday,Person in Crisis,No,99
24931,Thursday,Person in Crisis,Yes,78
24932,Thursday,Overdose,Yes,158
24933,Thursday,Suicide-related,No,100
24934,Thursday,Person in Crisis,No,81
24935,Thursday,Person in Crisis,No,78
24936,Thursday,Person in Crisis,No,25
24937,Thursday,Suicide-related,No,33
24938,Thursday,Suicide-related,Yes,66
24939,Thursday,Suicide-related,No,95
24940,Thursday,Person in Crisis,Yes,33
24941,Thursday,Suicide-related,No,59
24942,Thursday,Suicide-related,No,114
24943,Thursday,Person in Crisis,Yes,78
24944,Thursday,Person in Crisis,No,97
24945,Thursday,Person in Crisis,No,167
24946,Thursday,Person in Crisis,No,32
24947,Thursday,Person in Crisis,Yes,120
24948,Thursday,Suicide-related,Yes,156
24949,Thursday,Suicide-related,No,94
24950,Thursday,Suicide-related,No,97
24951,Thursday,Person in Crisis,Yes,27
24952,Thursday,Person in Crisis,No,1
24953,Thursday,Suicide-related,No,54
24954,Thursday,Person in Crisis,No,139
24955,Thursday,Overdose,No,91
24956,Thursday,Suicide-related,No,164
24957,Thursday,Person in Crisis,No,150
24958,Thursday,Person in Crisis,No,78
24959,Thursday,Person in Crisis,No,85
24960,Thursday,Person in Crisis,No,170
24961,Thursday,Suicide-related,Yes,168
24962,Thursday,Suicide-related,Yes,73
24963,Thursday,Person in Crisis,No,99
24964,Thursday,Suicide-related,No,80
24965,Thursday,Person in Crisis,No,171
24966,Thursday,Suicide-related,No,106
24967,Thursday,Suicide-related,No,90
24968,Thursday,Suicide-related,Yes,15
24969,Thursday,Person in Crisis,No,124
24970,Thursday,Person in Crisis,Yes,170
24971,Thursday,Person in Crisis,Yes,25
24972,Thursday,Person in Crisis,No,62
24973,Thursday,Person in Crisis,No,149
24974,Thursday,Person in Crisis,No,47
24975,Thursday,Person in Crisis,No,171
24976,Thursday,Person in Crisis,No,90
24977,Thursday,Person in Crisis,No,170
24978,Friday,Person in Crisis,No,172
24979,Friday,Suicide-related,No,42
24980,Friday,Person in Crisis,No,39
24981,Friday,Person in Crisis,No,168
24982,Friday,Suicide-related,No,39
24983,Friday,Overdose,No,78
24984,Friday,Person in Crisis,Yes,107
24985,Friday,Person in Crisis,No,27
24986,Friday,Overdose,No,171
24987,Friday,Person in Crisis,No,81
24988,Friday,Person in Crisis,No,54
24989,Friday,Person in Crisis,Yes,118
24990,Friday,Person in Crisis,No,167
24991,Friday,Overdose,No,73
24992,Friday,Person in Crisis,No,112
24993,Friday,Overdose,No,88
24994,Friday,Suicide-related,No,73
24995,Friday,Person in Crisis,Yes,69
24996,Friday,Suicide-related,No,70
24997,Friday,Person in Crisis,No,35
24998,Friday,Suicide-related,No,42
24999,Friday,Person in Crisis,Yes,74
25000,Friday,Overdose,No,166
25001,Friday,Suicide-related,No,27
25002,Friday,Person in Crisis,Yes,69
25003,Friday,Person in Crisis,No,4
25004,Friday,Person in Crisis,No,74
25005,Friday,Suicide-related,No,47
25006,Friday,Person in Crisis,No,83
25007,Friday,Overdose,No,174
25008,Friday,Person in Crisis,No,166
25009,Friday,Person in Crisis,No,2
25010,Friday,Person in Crisis,No,111
25011,Friday,Person in Crisis,No,85
25012,Friday,Person in Crisis,Yes,54
25013,Friday,Suicide-related,No,120
25014,Friday,Suicide-related,Yes,88
25015,Friday,Person in Crisis,No,163
25016,Friday,Person in Crisis,No,170
25017,Friday,Person in Crisis,No,111
25018,Friday,Person in Crisis,No,53
25019,Friday,Suicide-related,No,63
25020,Friday,Person in Crisis,No,85
25021,Friday,Suicide-related,No,37
25022,Friday,Suicide-related,No,39
25023,Friday,Person in Crisis,No,121
25024,Friday,Person in Crisis,No,171
25025,Saturday,Person in Crisis,No,100
25026,Saturday,Person in Crisis,Yes,8
25027,Saturday,Person in Crisis,No,95
25028,Saturday,Suicide-related,No,70
25029,Saturday,Suicide-related,No,94
25030,Saturday,Suicide-related,No,136
25031,Saturday,Overdose,No,5
25032,Saturday,Person in Crisis,Yes,90
25033,Saturday,Person in Crisis,No,164
25034,Saturday,Suicide-related,No,166
25035,Saturday,Suicide-related,No,134
25036,Saturday,Person in Crisis,No,84
25037,Saturday,Person in Crisis,No,128
25038,Saturday,Person in Crisis,Yes,85
25039,Saturday,Person in Crisis,No,87
25040,Saturday,Person in Crisis,No,120
25041,Saturday,Person in Crisis,No,170
25042,Saturday,Suicide-related,No,79
25043,Saturday,Person in Crisis,No,31
25044,Saturday,Person in Crisis,No,81
25045,Saturday,Suicide-related,No,88
25046,Saturday,Person in Crisis,No,129
25047,Saturday,Person in Crisis,No,85
25048,Saturday,Person in Crisis,Yes,85
25049,Saturday,Person in Crisis,No,27
25050,Saturday,Suicide-related,No,78
25051,Saturday,Suicide-related,No,98
25052,Saturday,Suicide-related,No,54
25053,Saturday,Suicide-related,No,70
25054,Saturday,Suicide-related,No,124
25055,Saturday,Suicide-related,Yes,78
25056,Saturday,Suicide-related,No,62
25057,Saturday,Suicide-related,No,167
25058,Saturday,Person in Crisis,No,73
25059,Saturday,Overdose,Yes,62
25060,Saturday,Suicide-related,Yes,40
25061,Saturday,Suicide-related,No,95
25062,Saturday,Person in Crisis,Yes,150
25063,Saturday,Suicide-related,No,114
25064,Saturday,Person in Crisis,No,53
25065,Saturday,Suicide-related,No,145
25066,Saturday,Person in Crisis,No,16
25067,Saturday,Suicide-related,Yes,135
25068,Saturday,Person in Crisis,No,87
25069,Saturday,Suicide-related,No,119
25070,Saturday,Suicide-related,No,87
25071,Saturday,Person in Crisis,No,146
25072,Saturday,Person in Crisis,No,1
25073,Saturday,Person in Crisis,No,83
25074,Saturday,Person in Crisis,No,70
25075,Saturday,Suicide-related,Yes,122
25076,Saturday,Person in Crisis,No,78
25077,Saturday,Suicide-related,No,43
25078,Saturday,Suicide-related,Yes,121
25079,Saturday,Suicide-related,No,169
25080,Sunday,Person in Crisis,No,58
25081,Sunday,Person in Crisis,No,129
25082,Sunday,Person in Crisis,No,155
25083,Sunday,Person in Crisis,No,151
25084,Sunday,Person in Crisis,No,120
25085,Sunday,Person in Crisis,No,42
25086,Sunday,Suicide-related,No,80
25087,Sunday,Person in Crisis,Yes,85
25088,Sunday,Person in Crisis,No,64
25089,Sunday,Suicide-related,No,153
25090,Sunday,Person in Crisis,No,70
25091,Sunday,Person in Crisis,No,94
25092,Sunday,Suicide-related,No,146
25093,Sunday,Overdose,Yes,146
25094,Sunday,Suicide-related,No,16
25095,Sunday,Suicide-related,No,166
25096,Sunday,Suicide-related,No,13
25097,Sunday,Suicide-related,No,46
25098,Sunday,Suicide-related,No,162
25099,Sunday,Overdose,No,168
25100,Sunday,Person in Crisis,No,43
25101,Sunday,Person in Crisis,No,73
25102,Sunday,Suicide-related,No,142
25103,Sunday,Suicide-related,No,84
25104,Sunday,Suicide-related,No,80
25105,Sunday,Person in Crisis,No,162
25106,Sunday,Person in Crisis,No,32
25107,Sunday,Person in Crisis,No,121
25108,Sunday,Suicide-related,Yes,47
25109,Sunday,Overdose,No,7
25110,Sunday,Suicide-related,Yes,33
25111,Sunday,Suicide-related,Yes,37
25112,Sunday,Suicide-related,Yes,62
25113,Sunday,Suicide-related,No,3
25114,Sunday,Person in Crisis,No,35
25115,Sunday,Suicide-related,No,18
25116,Sunday,Person in Crisis,No,32
25117,Sunday,Suicide-related,Yes,62
25118,Sunday,Suicide-related,Yes,170
25119,Sunday,Person in Crisis,No,1
25120,Sunday,Suicide-related,No,171
25121,Sunday,Person in Crisis,No,78
25122,Sunday,Person in Crisis,No,30
25123,Sunday,Suicide-related,No,165
25124,Monday,Person in Crisis,No,32
25125,Monday,Person in Crisis,No,100
25126,Monday,Person in Crisis,No,168
25127,Monday,Suicide-related,No,130
25128,Monday,Overdose,No,19
25129,Monday,Suicide-related,Yes,152
25130,Monday,Suicide-related,No,171
25131,Monday,Person in Crisis,No,110
25132,Monday,Suicide-related,No,27
25133,Monday,Person in Crisis,No,21
25134,Monday,Suicide-related,Yes,141
25135,Monday,Person in Crisis,No,109
25136,Monday,Overdose,No,162
25137,Monday,Overdose,No,39
25138,Monday,Person in Crisis,Yes,159
25139,Monday,Person in Crisis,No,85
25140,Monday,Person in Crisis,Yes,21
25141,Monday,Person in Crisis,Yes,5
25142,Monday,Person in Crisis,No,95
25143,Monday,Suicide-related,No,95
25144,Monday,Person in Crisis,No,83
25145,Monday,Suicide-related,No,142
25146,Monday,Person in Crisis,No,95
25147,Monday,Person in Crisis,No,162
25148,Monday,Person in Crisis,No,73
25149,Monday,Person in Crisis,Yes,141
25150,Monday,Suicide-related,No,24
25151,Monday,Person in Crisis,No,124
25152,Monday,Suicide-related,No,122
25153,Monday,Person in Crisis,No,73
25154,Monday,Suicide-related,No,113
25155,Monday,Person in Crisis,No,162
25156,Monday,Person in Crisis,No,2
25157,Monday,Person in Crisis,No,170
25158,Monday,Overdose,No,151
25159,Monday,Person in Crisis,No,163
25160,Monday,Person in Crisis,No,54
25161,Monday,Overdose,No,168
25162,Monday,Person in Crisis,No,24
25163,Monday,Person in Crisis,No,34
25164,Monday,Suicide-related,Yes,128
25165,Monday,Person in Crisis,Yes,113
25166,Monday,Person in Crisis,Yes,90
25167,Monday,Person in Crisis,No,166
25168,Monday,Person in Crisis,No,23
25169,Monday,Person in Crisis,No,2
25170,Monday,Person in Crisis,Yes,21
25171,Monday,Person in Crisis,No,166
25172,Monday,Person in Crisis,No,149
25173,Monday,Person in Crisis,Yes,136
25174,Monday,Person in Crisis,No,148
25175,Monday,Suicide-related,Yes,170
25176,Monday,Person in Crisis,No,170
25177,Monday,Person in Crisis,No,129
25178,Monday,Suicide-related,No,169
25179,Tuesday,Person in Crisis,No,31
25180,Tuesday,Suicide-related,No,97
25181,Tuesday,Suicide-related,No,91
25182,Tuesday,Suicide-related,Yes,170
25183,Tuesday,Person in Crisis,No,1
25184,Tuesday,Suicide-related,Yes,54
25185,Tuesday,Person in Crisis,No,121
25186,Tuesday,Person in Crisis,Yes,62
25187,Tuesday,Overdose,No,57
25188,Tuesday,Person in Crisis,No,65
25189,Tuesday,Suicide-related,No,84
25190,Tuesday,Suicide-related,No,106
25191,Tuesday,Suicide-related,Yes,62
25192,Tuesday,Person in Crisis,Yes,124
25193,Tuesday,Person in Crisis,No,64
25194,Tuesday,Person in Crisis,No,171
25195,Tuesday,Person in Crisis,No,73
25196,Tuesday,Person in Crisis,No,73
25197,Tuesday,Person in Crisis,Yes,16
25198,Tuesday,Suicide-related,Yes,81
25199,Tuesday,Suicide-related,No,139
25200,Tuesday,Person in Crisis,Yes,73
25201,Tuesday,Suicide-related,Yes,110
25202,Tuesday,Person in Crisis,Yes,164
25203,Tuesday,Suicide-related,No,86
25204,Tuesday,Person in Crisis,No,173
25205,Tuesday,Suicide-related,No,78
25206,Tuesday,Person in Crisis,Yes,166
25207,Tuesday,Person in Crisis,No,44
25208,Tuesday,Person in Crisis,Yes,73
25209,Tuesday,Person in Crisis,No,154
25210,Tuesday,Suicide-related,No,95
25211,Tuesday,Suicide-related,No,29
25212,Tuesday,Person in Crisis,No,174
25213,Tuesday,Person in Crisis,Yes,81
25214,Tuesday,Suicide-related,Yes,83
25215,Tuesday,Person in Crisis,Yes,30
25216,Tuesday,Suicide-related,Yes,42
25217,Tuesday,Overdose,No,136
25218,Tuesday,Person in Crisis,No,165
25219,Tuesday,Overdose,No,171
25220,Tuesday,Person in Crisis,Yes,84
25221,Tuesday,Person in Crisis,Yes,21
25222,Tuesday,Suicide-related,Yes,97
25223,Tuesday,Person in Crisis,No,126
25224,Tuesday,Person in Crisis,No,87
25225,Tuesday,Person in Crisis,No,107
25226,Tuesday,Person in Crisis,Yes,87
25227,Tuesday,Person in Crisis,No,136
25228,Tuesday,Person in Crisis,No,164
25229,Tuesday,Suicide-related,No,110
25230,Tuesday,Person in Crisis,Yes,154
25231,Tuesday,Person in Crisis,No,43
25232,Tuesday,Person in Crisis,No,168
25233,Tuesday,Person in Crisis,Yes,78
25234,Tuesday,Person in Crisis,No,30
25235,Tuesday,Person in Crisis,No,135
25236,Tuesday,Person in Crisis,No,16
25237,Tuesday,Suicide-related,No,163
25238,Wednesday,Person in Crisis,No,65
25239,Wednesday,Person in Crisis,No,138
25240,Wednesday,Person in Crisis,Yes,85
25241,Wednesday,Person in Crisis,Yes,35
25242,Wednesday,Person in Crisis,No,147
25243,Wednesday,Suicide-related,Yes,147
25244,Wednesday,Suicide-related,No,35
25245,Wednesday,Suicide-related,No,85
25246,Wednesday,Person in Crisis,No,107
25247,Wednesday,Suicide-related,No,37
25248,Wednesday,Person in Crisis,No,36
25249,Wednesday,Overdose,No,54
25250,Wednesday,Person in Crisis,No,113
25251,Wednesday,Person in Crisis,No,57
25252,Wednesday,Suicide-related,No,174
25253,Wednesday,Suicide-related,Yes,143
25254,Wednesday,Person in Crisis,Yes,162
25255,Wednesday,Suicide-related,No,52
25256,Wednesday,Person in Crisis,No,100
25257,Wednesday,Suicide-related,No,94
25258,Wednesday,Suicide-related,Yes,100
25259,Wednesday,Person in Crisis,No,154
25260,Wednesday,Person in Crisis,Yes,46
25261,Wednesday,Overdose,No,5
25262,Wednesday,Person in Crisis,No,78
25263,Wednesday,Suicide-related,No,56
25264,Wednesday,Person in Crisis,Yes,87
25265,Wednesday,Suicide-related,Yes,111
25266,Wednesday,Suicide-related,No,122
25267,Wednesday,Person in Crisis,No,27
25268,Wednesday,Overdose,Yes,118
25269,Wednesday,Suicide-related,Yes,71
25270,Wednesday,Person in Crisis,No,1
25271,Wednesday,Suicide-related,No,147
25272,Wednesday,Suicide-related,No,85
25273,Wednesday,Suicide-related,Yes,110
25274,Wednesday,Suicide-related,No,83
25275,Wednesday,Person in Crisis,Yes,126
25276,Wednesday,Overdose,Yes,36
25277,Wednesday,Person in Crisis,No,156
25278,Wednesday,Suicide-related,No,86
25279,Wednesday,Suicide-related,No,37
25280,Thursday,Suicide-related,Yes,1
25281,Thursday,Person in Crisis,No,6
25282,Thursday,Person in Crisis,No,147
25283,Thursday,Person in Crisis,No,170
25284,Thursday,Overdose,No,168
25285,Thursday,Person in Crisis,No,171
25286,Thursday,Person in Crisis,No,158
25287,Thursday,Person in Crisis,Yes,168
25288,Thursday,Person in Crisis,No,8
25289,Thursday,Suicide-related,No,47
25290,Thursday,Suicide-related,No,85
25291,Thursday,Suicide-related,No,62
25292,Thursday,Person in Crisis,No,25
25293,Thursday,Suicide-related,No,170
25294,Thursday,Person in Crisis,No,170
25295,Thursday,Person in Crisis,No,48
25296,Thursday,Person in Crisis,No,65
25297,Thursday,Suicide-related,No,64
25298,Thursday,Person in Crisis,No,27
25299,Thursday,Suicide-related,Yes,126
25300,Thursday,Person in Crisis,No,27
25301,Thursday,Person in Crisis,Yes,90
25302,Thursday,Person in Crisis,No,16
25303,Thursday,Person in Crisis,Yes,170
25304,Thursday,Person in Crisis,No,85
25305,Thursday,Person in Crisis,No,119
25306,Thursday,Person in Crisis,No,143
25307,Thursday,Person in Crisis,No,73
25308,Thursday,Overdose,No,73
25309,Thursday,Person in Crisis,No,151
25310,Thursday,Person in Crisis,Yes,164
25311,Thursday,Person in Crisis,No,47
25312,Thursday,Person in Crisis,No,80
25313,Thursday,Suicide-related,Yes,120
25314,Thursday,Person in Crisis,No,80
25315,Thursday,Overdose,No,92
25316,Thursday,Suicide-related,Yes,56
25317,Thursday,Overdose,No,159
25318,Thursday,Person in Crisis,No,121
25319,Thursday,Person in Crisis,Yes,125
25320,Thursday,Person in Crisis,Yes,162
25321,Thursday,Person in Crisis,No,164
25322,Thursday,Suicide-related,No,109
25323,Thursday,Person in Crisis,No,90
25324,Thursday,Person in Crisis,No,110
25325,Thursday,Person in Crisis,No,46
25326,Thursday,Person in Crisis,No,119
25327,Thursday,Overdose,No,153
25328,Thursday,Overdose,No,62
25329,Thursday,Person in Crisis,No,73
25330,Friday,Person in Crisis,No,39
25331,Friday,Suicide-related,Yes,174
25332,Friday,Person in Crisis,Yes,4
25333,Friday,Suicide-related,No,37
25334,Friday,Suicide-related,No,30
25335,Friday,Person in Crisis,Yes,59
25336,Friday,Person in Crisis,No,54
25337,Friday,Person in Crisis,No,78
25338,Friday,Person in Crisis,No,120
25339,Friday,Overdose,Yes,146
25340,Friday,Suicide-related,No,133
25341,Friday,Person in Crisis,No,1
25342,Friday,Person in Crisis,No,159
25343,Friday,Suicide-related,No,169
25344,Friday,Person in Crisis,No,73
25345,Friday,Suicide-related,Yes,54
25346,Friday,Suicide-related,No,38
25347,Friday,Person in Crisis,No,162
25348,Friday,Person in Crisis,No,162
25349,Friday,Suicide-related,No,149
25350,Friday,Person in Crisis,No,168
25351,Friday,Suicide-related,Yes,78
25352,Friday,Suicide-related,No,170
25353,Friday,Suicide-related,No,166
25354,Friday,Person in Crisis,No,167
25355,Friday,Overdose,No,84
25356,Friday,Person in Crisis,No,141
25357,Friday,Suicide-related,Yes,58
25358,Friday,Person in Crisis,Yes,53
25359,Friday,Person in Crisis,Yes,91
25360,Friday,Person in Crisis,No,162
25361,Friday,Suicide-related,Yes,170
25362,Friday,Person in Crisis,No,128
25363,Friday,Overdose,No,34
25364,Friday,Suicide-related,Yes,126
25365,Friday,Person in Crisis,No,168
25366,Friday,Person in Crisis,No,133
25367,Friday,Suicide-related,No,43
25368,Friday,Person in Crisis,No,32
25369,Friday,Person in Crisis,No,68
25370,Friday,Suicide-related,No,27
25371,Friday,Person in Crisis,No,167
25372,Friday,Overdose,No,170
25373,Friday,Person in Crisis,Yes,6
25374,Friday,Person in Crisis,No,154
25375,Friday,Overdose,Yes,37
25376,Friday,Person in Crisis,No,100
25377,Friday,Suicide-related,Yes,110
25378,Friday,Suicide-related,No,169
25379,Friday,Person in Crisis,Yes,162
25380,Friday,Person in Crisis,No,95
25381,Friday,Person in Crisis,No,85
25382,Friday,Person in Crisis,No,162
25383,Friday,Suicide-related,Yes,144
25384,Friday,Person in Crisis,No,136
25385,Friday,Person in Crisis,Yes,125
25386,Friday,Suicide-related,No,52
25387,Friday,Suicide-related,Yes,123
25388,Friday,Person in Crisis,Yes,102
25389,Friday,Suicide-related,No,118
25390,Friday,Overdose,No,143
25391,Saturday,Suicide-related,No,79
25392,Saturday,Person in Crisis,No,73
25393,Saturday,Suicide-related,No,118
25394,Saturday,Person in Crisis,No,154
25395,Saturday,Overdose,No,164
25396,Saturday,Suicide-related,Yes,35
25397,Saturday,Person in Crisis,No,95
25398,Saturday,Person in Crisis,No,171
25399,Saturday,Person in Crisis,No,73
25400,Saturday,Person in Crisis,No,169
25401,Saturday,Person in Crisis,No,62
25402,Saturday,Suicide-related,Yes,124
25403,Saturday,Suicide-related,No,1
25404,Saturday,Person in Crisis,No,87
25405,Saturday,Person in Crisis,No,170
25406,Saturday,Person in Crisis,No,111
25407,Saturday,Suicide-related,No,128
25408,Saturday,Overdose,No,168
25409,Saturday,Overdose,Yes,126
25410,Saturday,Person in Crisis,Yes,87
25411,Saturday,Overdose,No,54
25412,Saturday,Person in Crisis,No,88
25413,Saturday,Person in Crisis,No,71
25414,Saturday,Person in Crisis,No,71
25415,Saturday,Suicide-related,No,170
25416,Saturday,Person in Crisis,No,42
25417,Saturday,Person in Crisis,No,78
25418,Saturday,Suicide-related,No,70
25419,Saturday,Suicide-related,Yes,4
25420,Saturday,Person in Crisis,No,169
25421,Saturday,Person in Crisis,No,159
25422,Saturday,Overdose,No,95
25423,Saturday,Person in Crisis,No,73
25424,Saturday,Suicide-related,No,166
25425,Saturday,Suicide-related,Yes,70
25426,Saturday,Suicide-related,No,62
25427,Saturday,Person in Crisis,No,112
25428,Saturday,Person in Crisis,No,135
25429,Saturday,Suicide-related,No,135
25430,Saturday,Suicide-related,No,79
25431,Saturday,Suicide-related,No,39
25432,Saturday,Person in Crisis,No,83
25433,Saturday,Person in Crisis,No,78
25434,Saturday,Person in Crisis,No,85
25435,Saturday,Person in Crisis,No,53
25436,Saturday,Person in Crisis,No,16
25437,Saturday,Person in Crisis,No,111
25438,Saturday,Suicide-related,No,141
25439,Saturday,Person in Crisis,No,90
