_id,OBJECTID,EVENT_ID,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,EVENT_DOW,EVENT_HOUR,EVENT_TYPE,DIVISION,OCCURRENCE_CREATED,APPREHENSION_MADE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140
22044,22044,3542092,1419-08-29,2014,December,Monday,22,Person in Crisis,D42,No,No,146,Malvern East,132,Malvern (132)
22045,22045,3542099,1419-08-29,2014,December,Monday,22,Person in Crisis,D52,No,No,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77)
22046,22046,3539162,1419-08-29,2014,December,Monday,12,Person in Crisis,D41,Yes,No,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
22047,22047,3540451,1419-08-29,2014,December,Monday,16,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22048,22048,3536756,1419-08-29,2014,December,Monday,0,Person in Crisis,D41,Yes,Yes,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
22049,22049,3537011,1419-08-29,2014,December,Monday,2,Suicide-related,D42,Yes,No,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118)
22050,22050,3539027,1419-08-29,2014,December,Monday,12,Suicide-related,D53,Yes,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
22051,22051,3541970,1419-08-29,2014,December,Monday,21,Suicide-related,D11,No,No,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93)
22052,22052,3539002,1419-08-29,2014,December,Monday,12,Person in Crisis,D12,Yes,Yes,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
22053,22053,3536842,1419-08-29,2014,December,Monday,1,Person in Crisis,D42,Yes,Yes,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118)
22054,22054,3538376,1419-08-29,2014,December,Monday,10,Person in Crisis,D22,No,No,10,Princess-Rosethorn,10,Princess-Rosethorn (10)
22055,22055,3537433,1419-08-29,2014,December,Monday,6,Suicide-related,D13,No,No,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106)
22056,22056,3538105,1419-08-29,2014,December,Monday,9,Person in Crisis,D11,No,No,87,High Park-Swansea,87,High Park-Swansea (87)
22057,22057,3540426,1419-08-29,2014,December,Monday,16,Person in Crisis,D33,Yes,Yes,42,Banbury-Don Mills,42,Banbury-Don Mills (42)
22058,22058,3537077,1419-08-29,2014,December,Monday,3,Person in Crisis,D14,Yes,Yes,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80)
22059,22059,3538707,1419-08-29,2014,December,Monday,11,Person in Crisis,D41,No,No,125,Ionview,125,Ionview (125)
22060,22060,3538935,1419-08-29,2014,December,Monday,11,Person in Crisis,D14,Yes,Yes,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
22061,22061,3541382,1419-08-29,2014,December,Monday,19,Suicide-related,D51,Yes,No,73,Moss Park,73,Moss Park (73)
22062,22062,3541597,1419-08-29,2014,December,Monday,20,Person in Crisis,D13,No,No,94,Wychwood,94,Wychwood (94)
22063,22063,3541407,1419-08-29,2014,December,Monday,19,Suicide-related,D14,Yes,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22064,22064,3537874,1419-08-29,2014,December,Monday,8,Person in Crisis,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22065,22065,3542415,1419-08-29,2014,December,Monday,23,Person in Crisis,D52,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22066,22066,3541853,1419-08-29,2014,December,Monday,21,Person in Crisis,D53,No,No,79,University,79,University (79)
22067,22067,3541470,1419-08-29,2014,December,Monday,19,Suicide-related,D43,No,No,157,Bendale South,127,Bendale (127)
22068,22068,3541023,1419-08-29,2014,December,Monday,18,Person in Crisis,D22,No,No,13,Etobicoke West Mall,13,Etobicoke West Mall (13)
22069,22069,3536873,1419-08-29,2014,December,Monday,1,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22070,22070,3539797,1419-08-29,2014,December,Monday,14,Suicide-related,D52,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22071,22071,3542331,1419-08-29,2014,December,Monday,22,Person in Crisis,D32,No,No,38,Lansing-Westgate,38,Lansing-Westgate (38)
22072,22072,3542125,1419-08-29,2014,December,Monday,22,Suicide-related,D42,Yes,No,46,Pleasant View,46,Pleasant View (46)
22073,22073,3542133,1419-08-29,2014,December,Monday,22,Suicide-related,D31,Yes,No,22,Humbermede,22,Humbermede (22)
22074,22074,3542164,1419-08-29,2014,December,Monday,22,Suicide-related,D32,No,No,38,Lansing-Westgate,38,Lansing-Westgate (38)
22075,22075,3538222,1419-08-29,2014,December,Monday,9,Person in Crisis,D41,Yes,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
22076,22076,3536604,1419-08-29,2014,December,Monday,0,Person in Crisis,D31,Yes,Yes,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26)
22077,22077,3541302,1419-08-29,2014,December,Monday,19,Suicide-related,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
22078,22078,3539068,1419-08-29,2014,December,Monday,12,Person in Crisis,D51,Yes,Yes,167,Church-Wellesley,75,Church-Yonge Corridor (75)
22079,22079,3540036,1419-08-29,2014,December,Monday,15,Person in Crisis,D33,No,No,53,Henry Farm,53,Henry Farm (53)
22080,22080,3536908,1419-08-29,2014,December,Monday,2,Person in Crisis,D54,No,No,62,East End-Danforth,62,East End-Danforth (62)
22081,22081,3542287,1419-08-29,2014,December,Monday,22,Person in Crisis,D31,No,No,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26)
22082,22082,3538647,1419-08-29,2014,December,Monday,11,Person in Crisis,D51,Yes,Yes,73,Moss Park,73,Moss Park (73)
22083,22083,3541560,1419-08-29,2014,December,Monday,20,Suicide-related,D43,No,No,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
22084,22084,3545624,NA,2014,December,Tuesday,14,Person in Crisis,D22,No,No,158,Islington,14,Islington-City Centre West (14)
22085,22085,3545307,NA,2014,December,Tuesday,13,Overdose,D41,No,No,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
22086,22086,3547480,NA,2014,December,Tuesday,20,Person in Crisis,D51,Yes,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22087,22087,3543062,NA,2014,December,Tuesday,2,Person in Crisis,D53,No,No,79,University,79,University (79)
22088,22088,3544379,NA,2014,December,Tuesday,10,Person in Crisis,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22089,22089,3545385,NA,2014,December,Tuesday,13,Person in Crisis,D54,No,No,44,Flemingdon Park,44,Flemingdon Park (44)
22090,22090,3543811,NA,2014,December,Tuesday,8,Person in Crisis,D51,No,No,72,Regent Park,72,Regent Park (72)
22091,22091,3544082,NA,2014,December,Tuesday,9,Suicide-related,D51,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22092,22092,3544455,NA,2014,December,Tuesday,10,Person in Crisis,D11,No,No,83,Dufferin Grove,83,Dufferin Grove (83)
22093,22093,3544493,NA,2014,December,Tuesday,10,Person in Crisis,D32,No,No,37,Willowdale West,37,Willowdale West (37)
22094,22094,3544091,NA,2014,December,Tuesday,9,Suicide-related,D41,Yes,Yes,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
22095,22095,3544607,NA,2014,December,Tuesday,11,Person in Crisis,D31,No,No,155,Downsview,26,Downsview-Roding-CFB (26)
22096,22096,3543837,NA,2014,December,Tuesday,8,Person in Crisis,D55,Yes,No,68,North Riverdale,68,North Riverdale (68)
22097,22097,3545067,NA,2014,December,Tuesday,12,Person in Crisis,D53,No,No,95,Annex,95,Annex (95)
22098,22098,3546707,NA,2014,December,Tuesday,17,Person in Crisis,D51,No,No,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77)
22099,22099,3545654,NA,2014,December,Tuesday,14,Suicide-related,D53,No,No,97,Yonge-St.Clair,97,Yonge-St.Clair (97)
22100,22100,3542964,NA,2014,December,Tuesday,2,Person in Crisis,D14,No,No,162,West Queen West,82,Niagara (82)
22101,22101,3546473,NA,2014,December,Tuesday,16,Person in Crisis,D51,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22102,22102,3543867,NA,2014,December,Tuesday,8,Person in Crisis,D51,Yes,No,169,Bay-Cloverhill,76,Bay Street Corridor (76)
22103,22103,3545824,NA,2014,December,Tuesday,14,Overdose,D22,Yes,Yes,158,Islington,14,Islington-City Centre West (14)
22104,22104,3544211,NA,2014,December,Tuesday,9,Person in Crisis,D14,Yes,Yes,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22105,22105,3548109,NA,2014,December,Tuesday,22,Person in Crisis,D51,No,No,167,Church-Wellesley,75,Church-Yonge Corridor (75)
22106,22106,3545421,NA,2014,December,Tuesday,13,Person in Crisis,D42,No,No,146,Malvern East,132,Malvern (132)
22107,22107,3545439,NA,2014,December,Tuesday,13,Person in Crisis,D31,No,No,27,York University Heights,27,York University Heights (27)
22108,22108,3544116,NA,2014,December,Tuesday,9,Person in Crisis,D32,No,No,153,Avondale,51,Willowdale East (51)
22109,22109,3543316,NA,2014,December,Tuesday,5,Person in Crisis,D42,No,No,116,Steeles,116,Steeles (116)
22110,22110,3544961,NA,2014,December,Tuesday,12,Person in Crisis,D43,No,No,136,West Hill,136,West Hill (136)
22111,22111,3548069,NA,2014,December,Tuesday,22,Overdose,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22112,22112,3546356,NA,2014,December,Tuesday,16,Overdose,D54,Yes,No,64,Woodbine Corridor,64,Woodbine Corridor (64)
22113,22113,3545945,NA,2014,December,Tuesday,15,Person in Crisis,D54,Yes,No,54,O'Connor-Parkview,54,O'Connor-Parkview (54)
22114,22114,3545389,NA,2014,December,Tuesday,13,Suicide-related,D14,Yes,Yes,162,West Queen West,82,Niagara (82)
22115,22115,3547521,NA,2014,December,Tuesday,20,Person in Crisis,D52,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22116,22116,3547002,NA,2014,December,Tuesday,18,Person in Crisis,D41,Yes,No,121,Oakridge,121,Oakridge (121)
22117,22117,3545240,NA,2014,December,Tuesday,13,Person in Crisis,D31,No,No,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26)
22118,22118,3546540,NA,2014,December,Tuesday,16,Person in Crisis,D12,No,No,115,Mount Dennis,115,Mount Dennis (115)
22119,22119,3547041,NA,2014,December,Tuesday,18,Overdose,D43,Yes,Yes,136,West Hill,136,West Hill (136)
22120,22120,3545237,NA,2014,December,Tuesday,13,Person in Crisis,D32,No,No,34,Bathurst Manor,34,Bathurst Manor (34)
22121,22121,3547616,NA,2014,December,Tuesday,20,Suicide-related,D23,Yes,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
22122,22122,3546513,NA,2014,December,Tuesday,16,Person in Crisis,D41,Yes,Yes,125,Ionview,125,Ionview (125)
22123,22123,3547985,NA,2014,December,Tuesday,22,Suicide-related,D52,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22124,22124,3542692,NA,2014,December,Tuesday,0,Person in Crisis,D55,No,No,63,The Beaches,63,The Beaches (63)
22125,22125,3544329,NA,2014,December,Tuesday,10,Suicide-related,D23,No,No,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2)
22126,22126,3547864,NA,2014,December,Tuesday,21,Person in Crisis,D13,No,No,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109)
22127,22127,3548372,NA,2014,December,Tuesday,23,Suicide-related,D41,No,No,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120)
22128,22128,3543840,NA,2014,December,Tuesday,8,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22129,22129,3546260,NA,2014,December,Tuesday,16,Person in Crisis,D31,No,No,24,Black Creek,24,Black Creek (24)
22130,22130,3543290,NA,2014,December,Tuesday,4,Person in Crisis,D14,No,No,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77)
22131,22131,3542577,NA,2014,December,Tuesday,0,Person in Crisis,D23,Yes,Yes,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5)
22132,22132,3545360,NA,2014,December,Tuesday,13,Person in Crisis,D33,Yes,Yes,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40)
22133,22133,3546657,NA,2014,December,Tuesday,17,Suicide-related,D13,Yes,Yes,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110)
22134,22134,3546401,NA,2014,December,Tuesday,16,Person in Crisis,D43,Yes,No,139,Scarborough Village,139,Scarborough Village (139)
22135,22135,3544580,NA,2014,December,Tuesday,11,Person in Crisis,D32,No,No,153,Avondale,51,Willowdale East (51)
22136,22136,3546828,NA,2014,December,Tuesday,17,Person in Crisis,D51,Yes,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22137,22137,3545253,NA,2014,December,Tuesday,13,Person in Crisis,D54,No,No,61,Taylor-Massey,61,Taylor-Massey (61)
22138,22138,3542824,NA,2014,December,Tuesday,1,Person in Crisis,D22,Yes,No,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11)
22139,22139,3544738,NA,2014,December,Tuesday,11,Person in Crisis,D51,No,No,167,Church-Wellesley,75,Church-Yonge Corridor (75)
22140,22140,3547879,NA,2014,December,Tuesday,21,Suicide-related,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22141,22141,3542622,NA,2014,December,Tuesday,0,Suicide-related,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
22142,22142,3548101,NA,2014,December,Tuesday,22,Person in Crisis,D52,Yes,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
22143,22143,3545153,NA,2014,December,Tuesday,12,Person in Crisis,D12,Yes,Yes,113,Weston,113,Weston (113)
22144,22144,3544989,NA,2014,December,Tuesday,12,Suicide-related,D14,No,No,85,South Parkdale,85,South Parkdale (85)
22145,22145,3548128,NA,2014,December,Tuesday,22,Overdose,D32,Yes,No,37,Willowdale West,37,Willowdale West (37)
22146,22146,3545315,NA,2014,December,Tuesday,13,Suicide-related,D43,Yes,Yes,143,West Rouge,131,Rouge (131)
22147,22147,3545870,NA,2014,December,Tuesday,15,Person in Crisis,D42,No,No,146,Malvern East,132,Malvern (132)
22148,22148,3548339,NA,2014,December,Tuesday,23,Person in Crisis,D43,No,No,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
22149,22149,3544230,NA,2014,December,Tuesday,9,Suicide-related,D23,No,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
22150,22150,3545810,NA,2014,December,Tuesday,14,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
22151,22151,3545329,NA,2014,December,Tuesday,13,Person in Crisis,D53,No,No,100,Yonge-Eglinton,100,Yonge-Eglinton (100)
22152,22152,3550705,NA,2014,December,Wednesday,12,Person in Crisis,D11,No,No,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89)
22153,22153,3551604,NA,2014,December,Wednesday,15,Suicide-related,D14,Yes,Yes,79,University,79,University (79)
22154,22154,3552499,NA,2014,December,Wednesday,18,Suicide-related,D22,No,No,10,Princess-Rosethorn,10,Princess-Rosethorn (10)
22155,22155,3552918,NA,2014,December,Wednesday,20,Person in Crisis,D11,Yes,Yes,87,High Park-Swansea,87,High Park-Swansea (87)
22156,22156,3549930,NA,2014,December,Wednesday,9,Suicide-related,D51,Yes,No,73,Moss Park,73,Moss Park (73)
22157,22157,3551345,NA,2014,December,Wednesday,14,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22158,22158,3553414,NA,2014,December,Wednesday,22,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
22159,22159,3551491,NA,2014,December,Wednesday,15,Person in Crisis,D13,Yes,Yes,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31)
22160,22160,3551201,NA,2014,December,Wednesday,14,Person in Crisis,D51,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22161,22161,3549399,NA,2014,December,Wednesday,7,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22162,22162,3553525,NA,2014,December,Wednesday,23,Suicide-related,D51,No,No,72,Regent Park,72,Regent Park (72)
22163,22163,3552051,NA,2014,December,Wednesday,17,Suicide-related,D22,No,No,16,Stonegate-Queensway,16,Stonegate-Queensway (16)
22164,22164,3551164,NA,2014,December,Wednesday,14,Person in Crisis,D14,No,No,162,West Queen West,82,Niagara (82)
22165,22165,3548834,NA,2014,December,Wednesday,2,Overdose,D22,No,No,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17)
22166,22166,3553242,NA,2014,December,Wednesday,21,Suicide-related,D42,Yes,Yes,129,Agincourt North,129,Agincourt North (129)
22167,22167,3550634,NA,2014,December,Wednesday,12,Person in Crisis,D42,Yes,Yes,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128)
22168,22168,3551243,NA,2014,December,Wednesday,14,Person in Crisis,D55,Yes,Yes,70,South Riverdale,70,South Riverdale (70)
22169,22169,3550303,NA,2014,December,Wednesday,11,Person in Crisis,D12,Yes,No,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30)
22170,22170,3551422,NA,2014,December,Wednesday,14,Suicide-related,D51,No,No,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71)
22171,22171,3548599,NA,2014,December,Wednesday,1,Person in Crisis,D23,No,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
22172,22172,3549895,NA,2014,December,Wednesday,9,Person in Crisis,D52,Yes,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22173,22173,3551375,NA,2014,December,Wednesday,14,Person in Crisis,D51,Yes,No,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77)
22174,22174,3549032,NA,2014,December,Wednesday,4,Suicide-related,D54,No,No,60,Woodbine-Lumsden,60,Woodbine-Lumsden (60)
22175,22175,3548612,NA,2014,December,Wednesday,1,Person in Crisis,D41,No,No,157,Bendale South,127,Bendale (127)
22176,22176,3553744,NA,2014,December,Wednesday,23,Overdose,D53,Yes,No,174,South Eglinton-Davisville,104,Mount Pleasant West (104)
22177,22177,3552729,NA,2014,December,Wednesday,19,Person in Crisis,D12,No,No,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111)
22178,22178,3553007,NA,2014,December,Wednesday,20,Suicide-related,D55,Yes,Yes,62,East End-Danforth,62,East End-Danforth (62)
22179,22179,3550542,NA,2014,December,Wednesday,11,Suicide-related,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22180,22180,3551208,NA,2014,December,Wednesday,14,Suicide-related,D12,Yes,Yes,90,Junction Area,90,Junction Area (90)
22181,22181,3548734,NA,2014,December,Wednesday,1,Suicide-related,D33,Yes,Yes,43,Victoria Village,43,Victoria Village (43)
22182,22182,3552284,NA,2014,December,Wednesday,17,Suicide-related,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22183,22183,3552430,NA,2014,December,Wednesday,18,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
22184,22184,3552551,NA,2014,December,Wednesday,18,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
22185,22185,3552529,NA,2014,December,Wednesday,18,Overdose,D14,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
22186,22186,3552104,NA,2014,December,Wednesday,17,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
22187,22187,3548990,NA,2014,December,Wednesday,4,Person in Crisis,D43,No,No,NSA,NSA,NSA,NSA
22188,22188,3549729,NA,2014,December,Wednesday,9,Suicide-related,D33,No,No,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40)
22189,22189,3553431,NA,2014,December,Wednesday,22,Person in Crisis,D51,No,No,169,Bay-Cloverhill,76,Bay Street Corridor (76)
22190,22190,3551677,NA,2014,December,Wednesday,15,Person in Crisis,D43,No,No,134,Highland Creek,134,Highland Creek (134)
22191,22191,3550398,NA,2014,December,Wednesday,11,Person in Crisis,D32,No,No,155,Downsview,26,Downsview-Roding-CFB (26)
22192,22192,3549221,NA,2014,December,Wednesday,5,Person in Crisis,D32,No,No,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40)
22193,22193,3549779,NA,2014,December,Wednesday,9,Suicide-related,D42,Yes,Yes,146,Malvern East,132,Malvern (132)
22194,22194,3549205,NA,2014,December,Wednesday,5,Suicide-related,D52,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22195,22195,3552533,NA,2014,December,Wednesday,18,Overdose,D42,Yes,No,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118)
22196,22196,3550283,NA,2014,December,Wednesday,11,Person in Crisis,D14,Yes,Yes,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
22197,22197,3551099,NA,2014,December,Wednesday,13,Person in Crisis,D52,Yes,Yes,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
22198,22198,3548596,NA,2014,December,Wednesday,1,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
22199,22199,3552270,NA,2014,December,Wednesday,17,Suicide-related,D41,No,No,126,Dorset Park,126,Dorset Park (126)
22200,22200,3552775,NA,2014,December,Wednesday,19,Suicide-related,D14,Yes,No,85,South Parkdale,85,South Parkdale (85)
